,0
8117295,12
8099909,6
104885,45
8002572,6
8091592,24
20012128,36
2101450,36
8009325,43
8006921,20
10007485,12
20008805,11
11305534,6
8040071,22
2102760,11
11308318,9
8086217,14
8057006,27
20009362,12
8111919,9
8073704,22
8005842,45
8061122,47
8091118,25
2105954,24
8113492,25
8038314,48
8019718,6
8040359,13
3001159,2
8111670,0
8009543,6
8113513,25
8111707,20
8040521,39
8092977,6
8106803,6
8093325,29
8019297,12
8019393,6
11307890,17
11303178,9
502450285,1
11306980,6
8068271,35
8043217,9
8083726,40
8092136,12
8086115,47
8046290,6
101815,45
8022649,33
8013457,11
8031789,22
8034209,14
8073823,38
8101892,35
20007114,30
8037744,20
8081042,12
20000107,28
11308546,6
3002150,30
2102915,46
8088730,25
8074105,3
20012366,44
8054781,17
2104058,12
8035612,17
8077947,27
10006702,15
8097944,25
11308512,26
8043040,9
8115353,6
8115725,6
8043242,9
8060416,6
8047649,6
8070451,12
7003186,6
8065405,33
8007978,46
8042042,12
7003799,20
8057458,6
8072960,19
8102492,20
8001975,12
2103245,12
8001663,6
2100439,1
8049411,13
10004416,15
3000262,6
8106931,46
8068241,23
8084099,44
8088545,12
2104833,12
8000121,33
11301434,28
8043548,13
8023692,38
8089269,6
8095010,12
8056975,6
8000952,12
8066739,6
8005381,18
20000654,6
8066347,44
8017657,38
8094615,17
8021672,6
8110018,8
10812,6
8101089,1
10007068,6
8016859,16
8012930,6
8058595,40
8014071,39
8117897,12
11300882,6
8065478,10
8112279,9
8109676,6
8000516,6
8092083,43
11304951,6
107472,46
8083881,24
8039367,17
8076673,32
8045486,9
11303835,32
8038489,48
8013843,20
2100263,12
8014657,6
9000630,6
101165,6
102929,22
8088622,20
8040034,8
11303298,6
8100134,6
8091275,6
8013758,6
2104438,1
9000378,3
8008185,12
8009327,7
11306772,25
10000455,9
8001133,6
20011178,22
20009518,27
8105552,6
8038997,47
8051415,1
10626,10
10003230,6
8116266,12
10005410,44
8008525,6
8113400,6
8016799,29
11300764,48
9000172,6
8077531,17
8106354,28
8051829,22
8059749,11
8038959,22
11301294,6
8003903,47
8113108,9
11301724,30
7000010,20
8003064,1
20000810,7
8021329,38
106843,36
8080811,19
8059458,6
8083998,20
11309236,40
8016185,47
8035083,6
11302689,11
8048445,6
8075515,36
8068575,10
11307608,12
8030411,23
8052026,20
8071338,7
8051758,10
8031832,35
20008250,18
8062310,17
8089810,28
8110228,6
8109828,11
8072353,26
11120482,20
8067619,44
8080921,12
2100836,33
11306126,46
8019876,6
8078035,40
20007899,11
8078662,38
8080178,9
8114522,9
8095666,6
8043535,6
8047945,35
8072330,15
8041775,6
8077841,18
8045466,24
8088597,6
8115571,5
106071,36
8044255,33
1111431,44
8108945,33
8087290,29
8014824,13
8045845,19
8088212,5
8041567,6
8083654,1
2100012,1
8078921,35
8072606,6
8083089,12
8017426,6
102090,6
8088553,18
2101781,18
8037611,44
8078951,22
8051087,17
107002,10
8080794,6
10003164,17
8105884,22
7001445,12
8073654,30
8000656,6
13000114,6
8112396,12
8072701,32
8015176,6
20007903,20
10002397,13
11307869,6
8112965,11
8030456,18
11304045,13
11120831,6
8099512,5
8085713,6
8039324,46
8002834,15
20001825,6
10007044,12
2100416,43
10002758,17
8001054,6
8069343,6
10006322,1
8051638,6
8058585,4
8074505,27
20005897,6
8062294,25
8011713,34
8047128,13
11305462,6
8016858,6
8111954,6
8090765,10
8044861,10
8097073,30
8116877,9
8005386,0
8103613,32
20008838,10
8094352,35
105804,6
8018567,10
11306784,6
11000073,39
8052089,6
10486,10
8085381,6
8070422,12
1111222,12
8059031,0
8017114,17
8096709,41
11302749,0
8030543,6
8003121,30
8077932,9
8084060,39
8070161,10
8076678,31
502451368,12
8058320,33
8061106,13
8018255,6
8101817,6
11300295,17
20012006,6
8054131,6
8051517,6
8004052,25
8039754,10
10007128,1
8117086,6
107007,6
8072604,27
10000356,6
8114303,6
2104339,38
11302550,1
105608,22
8085594,22
8002072,17
11302341,1
11304969,5
8109387,6
10055,47
8036778,5
10006964,12
8048094,38
8090244,20
104725,43
7001192,45
106084,6
8074568,12
8086306,8
20009827,11
8105044,3
8080885,6
10003719,3
8016643,44
11301171,9
8052125,17
8048675,6
20010605,36
10002689,6
8019534,20
1111205,12
8018181,20
2103161,24
8055921,7
8058119,32
2100863,17
20021425,48
8082394,36
20006295,6
10006710,30
8035452,6
2105716,43
8077889,43
8050721,31
8052093,17
8014487,28
11159,12
8111138,6
8009714,6
8016898,6
8051707,8
106548,17
8007717,6
10000640,39
8096406,6
20010489,32
8040024,39
8037988,46
8091336,17
8113006,6
8071498,3
8010471,6
2100876,6
2100016,5
8054878,2
103237,12
8098210,12
8096618,6
8096563,12
8117369,11
8030115,44
11308549,6
8017796,6
8117822,12
9000745,46
7001790,35
502451890,6
11309419,17
10772,9
8092068,30
8044813,1
8062700,6
8052786,27
8117630,6
10007111,30
8042841,10
11308463,6
8009559,6
8030673,6
8068923,22
104559,6
8104794,17
8046474,6
8052949,6
8107268,23
8051960,12
8006521,12
11051,6
20022399,44
8087134,45
20021288,12
8045391,12
20001011,7
8003224,25
8021571,23
10005928,47
8037778,48
11302348,6
8010682,6
8073739,6
105662,3
8007033,18
8039256,22
8087277,13
8013894,6
8038417,6
8089201,17
8022816,27
8020835,6
8015277,26
10001941,12
8036486,6
8014085,6
8104216,32
8001885,23
8110355,8
8033938,12
11303741,20
10547,6
8116014,30
8073347,47
11304002,9
8071381,1
11302954,6
8008962,3
8060095,17
11307458,20
11301653,22
11303204,20
8040741,17
8097540,6
8041435,27
8067346,29
8110086,18
11612,38
8061953,6
8092027,17
8078636,6
8036683,44
8000241,21
7002689,24
102227,12
8013587,20
11301273,12
8067412,10
11000397,45
8048545,6
8087460,8
8116445,3
8092238,24
8108012,6
8038337,47
8105230,38
8088732,15
10007312,32
9000472,10
8111717,17
8079934,44
8007160,5
10005887,1
100283,12
20000569,9
10000862,38
8013316,6
11301285,6
8003464,6
2102941,27
10252,9
8050183,5
8075830,28
7000338,44
8058843,0
11300697,6
102161,12
8055019,22
8044307,22
8010767,12
8091333,12
8057925,6
8063820,7
8046223,6
11302299,6
9000984,12
8001350,9
8050229,6
106971,6
8039986,36
8006069,32
8058225,6
105378,27
8016486,21
100458,6
8004467,18
8030862,9
8046102,6
8111028,1
103747,34
8070995,38
107178,6
8111187,6
8012514,36
8022504,26
8052867,35
8114364,6
8101467,9
10001993,16
102139,27
8061019,5
8071353,22
8015781,6
8104563,6
9000824,25
8075407,47
20011206,23
11300135,12
8066255,24
8003100,6
100803,12
100317,6
8075784,22
8050790,13
104211,27
8100460,46
8000082,34
8106228,6
8008374,9
8074140,25
8101361,46
8020270,6
8007666,43
8064764,44
8034465,46
8081199,30
8034555,12
8079692,30
11300161,17
8019168,6
8110095,9
7003615,17
8021090,22
8070446,23
11303850,6
8098961,30
10003019,34
8019290,35
8042579,33
8047863,6
8055039,30
8098864,35
8003268,6
8097282,3
1111881,14
8041911,6
8018649,41
8057512,25
1111121,6
8067479,12
8042159,22
12000702,43
8108264,6
107338,38
8003412,28
2101762,9
8093972,6
8095191,9
20005870,38
10002728,16
10006976,6
11305124,25
9001218,22
2104808,10
8088924,6
9000070,15
8099286,30
11160,6
8103348,25
106617,30
8011406,1
9000577,6
10002559,25
12000359,6
8001878,16
8046511,6
8076169,18
8001215,23
11306218,30
8079967,17
11304891,6
8049843,6
10002528,32
8110227,41
8104548,20
8056235,35
104773,20
10003819,39
8088881,47
8098865,36
8110857,23
8021441,48
8086253,33
8066012,14
106941,6
8117117,45
8110823,25
8093065,24
8015866,6
10004040,8
8097029,2
8052598,17
8105291,23
11300589,20
2100029,12
20020204,28
8051267,12
8050844,39
10005274,10
100967,33
11308651,6
8012357,40
8072255,35
10000065,9
8088886,41
8061483,6
8041987,13
8093538,6
107274,6
20008320,45
8041907,6
8068806,27
10995,38
8005537,39
8012248,6
8104953,20
8046057,12
8072490,22
8057209,6
8014891,26
11305830,9
11303018,30
8082124,6
8011911,30
8041437,1
8082089,6
8064274,11
8014533,6
8031174,17
8111313,12
2103948,12
8094877,6
10096,23
8109949,6
8107768,6
8070424,18
8076363,6
8047445,8
106250,6
8080319,6
7000337,22
103391,27
8059223,6
8081906,22
8111505,23
11304041,6
20021403,12
8078211,12
20000852,17
8114339,6
8050079,30
2102486,2
8089800,20
100434,44
10006867,22
8040971,6
10001218,6
1111879,6
8047931,16
8107707,20
8106537,11
11302760,6
8103731,6
8086989,12
8118101,33
11120660,48
20011253,27
13000095,12
107305,12
8086546,22
8047962,0
11309470,31
8087211,6
8010972,23
20008348,20
8099156,6
8035924,6
8070719,12
8116223,6
10006409,14
20010152,12
10006528,3
8056456,16
8060878,1
106975,9
8012251,6
8056923,6
101409,24
9001128,3
8069831,33
101200,15
8104777,3
8110973,14
100789,6
7003790,30
8033645,27
8048665,12
8068795,30
8035299,32
8038747,10
11120994,19
8092733,19
7003455,39
8101913,6
11302556,25
8101992,40
11120419,6
8062891,12
7000273,32
8082828,12
8070748,27
8060075,6
8014921,12
100801,18
8080703,16
8019793,1
8064940,38
8085067,9
11305976,6
8045357,11
8096976,38
11302962,6
10002977,9
8116243,12
20000346,48
8054656,3
2101006,9
8045056,43
20009396,13
8075439,1
8006575,12
8056165,9
8069482,25
11120451,16
8061431,6
8005086,24
8050309,6
7000651,34
8051088,6
8061513,23
20008514,12
8056457,6
20009235,29
8038600,13
8080854,12
8012394,6
1111771,9
8118015,17
8085981,12
8034699,44
104542,38
8094450,10
8097370,17
8087762,6
8017342,9
8020694,6
8102484,20
8075112,46
8099202,24
8080998,44
8113977,6
8013048,13
8081495,6
8101466,32
8094225,22
8072537,12
8051780,12
10002881,12
8057182,6
3000652,29
8017794,12
20009202,7
8020160,33
8058121,6
8088995,40
8095193,30
8010679,39
8023525,12
8047155,23
8081158,6
103098,6
20012299,20
8017645,28
8038609,14
8107287,6
20022384,20
8114671,6
8039544,33
8085684,6
8030414,25
8005878,6
8074234,44
8058256,12
8012383,31
8110628,6
20020566,18
7002822,6
8009567,9
8054081,6
8077228,17
107130,34
102382,9
11308529,17
2106007,6
8064306,6
20022463,11
11306431,12
7003004,38
8016815,8
13000090,30
8070669,6
11433,38
8061369,47
8090745,39
8091345,1
8103547,32
10004526,6
8017496,30
2102759,38
2101593,6
10004047,6
8070228,17
8064673,14
8090459,24
11306019,27
11000382,1
11307414,33
11301457,24
8047012,6
8114430,6
8074469,30
8031440,40
8100642,17
8077170,6
8114516,6
10000622,37
8031612,35
8075346,36
8041859,6
2100628,17
8051192,10
8105210,6
8021360,17
8018403,1
8103292,12
8079298,44
11308768,5
8020263,3
8064560,6
8062067,6
10000477,12
20008890,38
11120931,30
8084004,35
8002411,23
8010992,48
8096920,1
8032807,24
8064327,34
8114476,12
8062257,44
8038661,34
8111464,7
2102706,40
8103194,6
8082143,44
8009274,6
8098778,6
20020644,38
2103589,10
8041010,36
8081278,29
2105711,6
11306921,11
8044537,6
11305949,25
2100032,12
8043373,46
20010747,11
20006328,44
8085145,12
8049766,39
10002426,6
9000186,6
8032690,37
8111458,14
8011263,6
8037889,6
8101504,9
10003161,6
8022834,10
8085239,13
8063987,17
8005274,29
8098010,39
7000316,6
10007503,8
8066935,6
12000171,20
8063481,11
8080469,22
8040134,6
8018587,6
8048677,22
20009936,6
101481,46
8060209,33
20012324,11
8101159,17
8031936,44
20009405,33
8056964,13
9000633,13
7003483,41
8102826,33
8009608,6
105083,6
8108319,31
8002884,3
8038386,12
8013862,1
7003393,6
8079192,46
8089387,31
8086589,12
8116167,23
2103769,22
8089333,22
20007417,35
2101954,38
8117133,1
8075318,3
8090390,33
502451692,12
8106934,6
8057218,6
20021124,27
8008938,9
8094031,25
7000425,38
8049519,24
10002613,27
11307424,47
8036044,44
8092031,6
8115096,0
8034236,6
8032612,21
8084598,3
10001332,12
8058066,1
9001497,12
11304314,29
20001305,10
106288,1
107035,17
8000751,6
8103856,6
8099410,12
8079411,32
8040375,6
8061091,6
8046568,6
20000232,6
8000228,8
10005898,38
8053806,48
8075624,43
8019370,33
8046292,30
20000243,6
8033493,15
104133,10
8117837,6
8009737,6
8100399,21
20005353,12
8104147,24
8019323,6
8072785,17
10520,6
8113126,22
8039184,32
8107948,2
8038299,12
8004602,6
8067712,9
8096983,10
8096901,39
9001455,10
8046134,22
2101464,6
8065117,6
8015445,12
8037218,44
20007819,35
8055524,6
8019292,28
8054925,6
8110071,6
8059789,17
8100785,6
20020305,24
8051922,9
105812,20
9001251,29
8103755,37
8006130,6
2102791,6
8086715,28
8023577,28
8023120,31
11120720,6
105586,9
8102162,6
102614,10
20000369,6
8089381,22
10003275,35
20001358,6
8001115,13
8077807,28
8008176,0
8038394,24
8096473,33
10831,32
7002925,9
11301997,9
8073720,33
8072381,10
20010629,24
8099357,6
8018739,6
13000614,48
8036545,48
8086611,45
8042921,22
8085373,33
10685,6
8073600,11
8042262,39
8016447,6
8019727,6
11305021,10
8013657,0
20005379,10
8049410,12
8095227,24
11550,17
11300610,6
8044339,17
1111394,6
8095275,20
8061234,23
8082941,32
8039629,6
20000184,23
8088090,12
8084713,6
8090013,18
8009350,12
8052271,12
8102521,1
8034820,9
8015233,32
8084842,36
20008129,10
8069051,24
8078147,38
8089680,30
8085472,24
8095496,17
8080356,16
8076347,6
3000279,6
8097443,22
11000322,12
8013725,20
3001124,6
8072265,46
7002361,6
8115807,44
8114871,12
11304476,6
20000751,39
2106028,12
8045340,17
8053551,6
8113159,23
104619,45
8014255,23
10121,25
11308295,6
8004087,12
11227,6
11304312,13
10072,44
8081783,7
8098204,6
8061616,19
8109909,6
8094786,17
10006032,6
8097972,6
8020305,24
20021821,28
8007276,14
8101068,23
8010180,6
8023051,12
8044512,6
8018982,32
8050426,37
8021532,33
8042928,6
8116645,17
8098634,6
8035442,6
8049276,6
8039681,17
8061011,6
8073284,27
8084547,6
8115336,1
8018667,20
8054894,20
8000424,43
8037302,12
8005405,18
8070829,27
8081341,19
100280,22
8060182,6
8086260,33
20011100,6
8091276,29
11000751,35
8055181,6
8115557,11
8089232,6
11308853,13
8009483,6
8018794,6
8042285,23
8078894,29
10002625,12
8102439,25
8095207,23
8104050,12
102514,11
8006465,0
8039148,6
10006627,8
2101716,47
8093536,44
10003376,1
2105189,10
8022435,12
8016251,29
7003846,9
8092271,24
8089209,29
8048747,46
8006977,6
8077820,1
8097570,5
8012659,4
8044132,6
8054038,24
8001595,28
8044528,29
8012542,17
20007474,48
20020956,20
11307725,1
11000462,22
8004957,3
11307398,6
8064341,45
8003102,20
8109179,41
3000263,12
8050951,6
8105885,6
10675,26
8015702,1
8067403,1
8116689,33
8051394,6
8110884,12
107071,6
9001191,12
8007657,6
8081157,17
10814,6
8096187,3
8044486,48
2103327,38
8102220,24
8073772,12
106285,38
8011253,35
8075998,12
8049897,0
8047957,6
11303617,6
8047174,48
8115237,6
8111718,39
10608,19
8052987,6
8107997,6
8112843,17
8072801,45
2105602,26
8023411,46
8019429,38
8019432,22
8063719,6
8104261,46
8038318,24
8084771,19
8074352,12
8013962,46
8090486,6
8059834,6
11308137,5
8001550,20
8075537,27
8095317,6
8016884,38
8052193,6
11560,12
8082796,39
8058283,6
8083576,9
8083144,43
8100106,35
9000900,29
8054511,6
8056662,39
8065750,47
8001182,17
8050314,6
8007256,6
3002115,6
11561,27
8001855,11
8081700,29
8099762,30
9001243,47
8040314,22
8071922,5
8065654,15
12000381,23
8031805,6
8114007,6
8117958,12
20001560,27
8087849,35
8013027,33
11308102,17
8070598,18
8090899,22
8076116,17
8091888,29
8056263,10
7000853,12
8070720,12
8058824,12
8036174,9
8022498,27
8063046,6
8110921,6
105687,13
10992,36
11303789,6
8114187,6
8004878,30
105891,12
10004300,0
20001758,39
20010044,6
8018662,12
8091549,6
10001084,30
11308025,6
8088706,9
8075778,44
8090432,41
10001016,6
2105281,35
8081663,20
8087642,24
8059152,25
8007751,6
11623,29
8015604,12
8072042,2
8063244,23
8099696,6
8107347,0
8002037,17
8114857,19
8045785,17
11301108,6
8049345,6
7003806,3
8010204,6
8035930,35
8048240,25
8104920,6
8098953,6
8103307,9
20009252,17
8033306,17
10003578,32
8096953,36
8040365,46
8097336,5
9001053,39
8055615,13
8044731,6
7002391,24
8105445,6
2101390,12
8105360,1
8012594,0
8014298,6
8105438,47
8043414,6
11307713,6
8075627,7
8008694,35
7003585,24
11252,13
8096764,9
8110564,6
7002340,12
103265,17
8092009,12
8010980,44
12000352,14
8060637,10
8019476,23
8085997,18
2100634,6
8087163,39
8080063,45
8083891,6
8058423,0
106739,45
8018342,32
8079617,33
8016267,6
20001154,9
8053829,8
102327,11
8090210,9
8112762,6
8015637,39
2102840,38
20000222,6
8042668,6
7000370,12
8109000,6
8083950,6
8111454,4
8097612,14
7002034,9
20009381,30
8097393,24
8006309,12
2105372,44
8061075,6
107064,3
8107168,6
8089038,6
8038988,11
8057572,2
8069531,44
20001788,5
8014907,40
8092400,6
8041719,22
10003304,18
7001421,14
10005751,24
8055869,17
8050620,6
8080577,47
8075685,18
11302164,6
8043741,48
8059166,6
10006109,12
8011970,43
2103936,25
8108517,6
8034815,4
8086399,20
2100153,6
20007422,23
8064051,17
8107592,6
7002082,39
8097631,34
2102516,23
8030290,44
8081669,9
8036699,6
8045491,6
8031629,13
8041895,25
8116608,6
8085425,6
11307300,6
9000287,6
11302939,6
8098559,12
8088760,6
8068667,9
8055483,9
107103,22
8055659,6
8111038,35
8042509,30
8053531,11
8099151,3
2100435,6
8073207,12
20000081,33
8008498,6
3000646,28
8061674,35
8036902,6
8041933,6
101118,28
20006233,34
8092288,31
8010054,6
100990,12
8078955,6
8047607,3
8061743,6
1111180,6
8082821,4
12000718,6
8093625,17
8001073,1
8055836,12
8114082,6
8093408,33
106925,6
8008786,6
8072283,1
8010557,21
8080546,12
8081538,44
8072487,20
8020285,11
107219,17
7002814,6
8063205,18
8098682,22
10001679,27
101869,22
8105770,48
8060528,6
8095585,10
8031474,11
11303828,6
8080383,48
8113966,48
8031259,44
8106268,11
8059533,16
8089330,40
8073468,20
8060224,10
8051191,39
8095082,22
8113220,6
11000225,6
8061587,6
8004855,38
8045429,12
20011414,10
8062187,29
8069678,10
20009689,6
8061542,35
8099513,33
8008601,3
102483,6
8069708,12
20007307,9
7003788,6
8113113,8
8040839,35
8010553,0
2105126,3
8000015,30
8088029,6
8054796,6
2101056,10
8045545,23
8033040,6
8064619,6
8045243,6
8101101,10
8093345,28
8061049,6
8000638,1
11120557,6
8075169,17
8108827,6
2104494,18
8015069,6
8096558,2
8014692,6
2105480,41
20000119,26
8003760,36
8020273,10
8011956,25
8003450,3
8114296,6
8117165,38
3000858,17
7002397,32
8109480,9
8077684,8
11301795,12
8096664,6
8066705,17
8020767,44
10004283,20
9000233,18
8094829,6
8040369,47
7000472,6
8006284,6
8094745,6
8100979,33
8004239,17
11303490,39
8008553,22
11497,12
8008140,46
8064464,6
8096507,33
8005402,9
8035535,43
8114842,38
8036050,6
8056020,6
8087750,6
8081514,10
8053492,17
3001223,2
10672,0
8040077,24
8073451,12
2105999,6
8048693,35
11305229,9
8075201,26
8037020,32
10005044,6
8102780,17
8082305,18
8011758,6
2103156,45
8096963,6
8083044,9
8043036,6
8022168,12
8003945,5
8035823,18
8064668,10
8101414,36
10884,48
8017940,6
107144,27
20001212,6
11300943,1
8013552,6
8017729,23
2101162,25
8095024,6
8003937,6
8001309,7
8084844,11
8045862,36
2103289,46
9000559,6
20006267,6
8097591,25
7001724,6
8042198,6
20021924,6
8007791,6
8064620,35
8113566,6
8061713,9
8056866,48
8037967,3
20007150,17
8107996,11
11309024,9
2100589,1
104332,27
8087564,32
8053436,6
11305497,1
10571,20
2105410,1
8112263,39
8064086,6
8065141,32
8090235,16
8052208,6
8100911,47
8003540,12
8039094,44
8071734,18
8112945,20
8004973,27
8017668,46
8007206,39
106715,24
8051863,6
8013796,30
100749,45
20000727,6
7002474,30
8085561,6
8038581,35
20001426,44
13000460,30
8003846,17
10004068,6
8067596,33
8023447,12
8113782,6
8022338,38
20021756,27
11304027,17
8067663,6
8112858,17
103891,11
20010186,12
8032615,6
3000869,17
8101865,23
8001729,1
8060354,6
8056225,9
13000459,27
20008761,12
11120672,25
7001502,14
8111396,11
7002136,6
8096665,45
20021401,22
20020988,23
12000504,23
8002401,6
8086395,22
8042960,25
8089581,6
8086438,12
8056655,39
8050462,25
20010081,6
20006031,6
8103065,2
8102801,37
8109256,6
8001584,46
11302818,6
2101470,38
10001542,6
8103207,10
8052776,8
8067842,22
8032351,6
8005752,41
8016985,14
8043251,9
8041489,12
8072086,12
107269,35
11300005,20
10001590,46
8098383,1
8057197,12
8107117,6
8068215,22
8031544,36
8011416,6
8042273,19
8067617,43
8094070,6
8017881,14
8117209,6
8075751,6
8010941,6
8005848,6
8070740,16
10000579,6
8048431,6
20000282,9
8062431,6
8061406,10
8080346,14
105581,6
103978,13
8000713,6
8065003,10
3000991,1
8117734,2
8030813,20
8016432,6
8075521,22
8057154,6
8113138,10
8000720,11
11121028,47
8039744,2
107124,6
9000257,36
8016617,6
9001272,17
11306648,44
8000428,6
8071149,20
8111924,6
8107923,20
8083275,6
8048136,6
11302655,25
8101340,6
8101274,30
8117095,1
8086739,6
105252,20
8041999,6
20006132,11
20005161,6
20009649,13
8059392,6
8003068,32
8061528,40
8117288,27
11000567,27
8087508,6
8030776,45
8034619,18
8036749,6
8078371,18
8014195,6
10003257,6
9001215,6
8051369,9
8019775,12
8050226,3
8033977,24
8023453,43
11305529,6
2102316,9
8096239,6
105724,23
8089767,6
8115924,14
11307040,6
8035944,20
10005780,26
8008876,9
8111892,6
8045633,22
8114178,17
8054536,1
8050378,9
8084455,6
8068117,11
10003536,6
8112569,6
8048634,47
8108364,8
8008869,12
8113950,20
8072747,14
8012663,47
11303002,6
107014,6
8107536,46
